Title,URL
"
      EU Settlement Scheme: UK tax and benefits records automated check - GOV.UK
  ",https://www.gov.uk/guidance/eu-settlement-scheme-uk-tax-and-benefits-records-automated-check
"
      Non-taxable payments and benefits (480: Chapter 5) - GOV.UK
  ",https://www.gov.uk/guidance/non-taxable-payments-and-benefits-480-chapter-5
"
      Claiming capital allowances for structures and buildings - GOV.UK
  ",https://www.gov.uk/guidance/claiming-capital-allowances-for-structures-and-buildings
"
      [Withdrawn] Check if you can get Tax-Free Childcare and 30 hours free childcare during coronavirus (COVID-19) - GOV.UK
  ",https://www.gov.uk/guidance/check-if-you-can-get-tax-free-childcare-and-30-hours-free-childcare-during-coronavirus-covid-19
"
      Report a serious childcare incident - GOV.UK
  ",https://www.gov.uk/guidance/report-a-serious-childcare-incident
"
      Changes to Employment Allowance - GOV.UK
  ",https://www.gov.uk/guidance/changes-to-employment-allowance
"
      Expenses and benefits: social functions and parties: Overview - GOV.UK
  ",https://www.gov.uk/expenses-benefits-social-functions-parties
"
      Expenses and benefits: social functions and parties: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-benefits-social-functions-parties/technical-guidance
"
      Expenses and benefits: social functions and parties: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-benefits-social-functions-parties/what-to-report-and-pay
"
      Expenses and benefits: social functions and parties: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-benefits-social-functions-parties/whats-exempt
"
      Local Housing Allowance - GOV.UK
  ",https://www.gov.uk/guidance/local-housing-allowance
"
      Benefit overpayments: Overview - GOV.UK
  ",https://www.gov.uk/benefit-overpayments
"
      Benefit overpayments: How to make a repayment - GOV.UK
  ",https://www.gov.uk/benefit-overpayments/how-to-make-a-repayment
"
      Benefit overpayments: Repayments when someone has died - GOV.UK
  ",https://www.gov.uk/benefit-overpayments/repayments-when-someone-has-died
"
      Benefit overpayments: When repayments have to be made - GOV.UK
  ",https://www.gov.uk/benefit-overpayments/when-repayments-have-to-be-made
"
      Housing Benefit information, guidance and good practice for local authority staff - GOV.UK
  ",https://www.gov.uk/guidance/housing-benefit-information-guidance-and-good-practice-for-local-authority-staff
"
      Protect your pension lifetime allowance - GOV.UK
  ",https://www.gov.uk/guidance/pension-schemes-protect-your-lifetime-allowance
"
      Who must pay the pensions annual allowance tax charge - GOV.UK
  ",https://www.gov.uk/guidance/who-must-pay-the-pensions-annual-allowance-tax-charge
"
      Check if you have unused annual allowances on your pension savings - GOV.UK
  ",https://www.gov.uk/guidance/check-if-you-have-unused-annual-allowances-on-your-pension-savings
"
      LV8: Pipework associated with livestock troughs  - GOV.UK
  ",https://www.gov.uk/countryside-stewardship-grants/pipework-associated-with-livestock-troughs-lv8
"
      Expenses and benefits: cash sum payments to employees: Overview - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-cash-sum-payments
"
      Expenses and benefits: cash sum payments to employees: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-cash-sum-payments/technical-guidance
"
      Expenses and benefits: cash sum payments to employees: Round sum allowances - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-cash-sum-payments/round-sum-allowances
"
      Expenses and benefits: cash sum payments to employees: Scale rate payments - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-cash-sum-payments/scale-rate-payments
"
      Expenses and benefits: cash sum payments to employees: Rules for private expenses - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-cash-sum-payments/rules-for-private-expenses
"
      Expenses and benefits: cash sum payments to employees: Rules for business expenses - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-cash-sum-payments/rules-for-business-expenses
"
      Expenses and benefits: training payments: Overview - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-training-payments
"
      Expenses and benefits: training payments: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-training-payments/technical-guidance
"
      Expenses and benefits: training payments: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-training-payments/what-to-report-and-pay
"
      Expenses and benefits: training payments: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-training-payments/whats-exempt
"
      Changes in annual allowance as a result of the public service pensions remedy - GOV.UK
  ",https://www.gov.uk/guidance/changes-in-annual-allowance-as-a-result-of-the-public-service-pensions-remedy
"
      Proficiency testing: the process and benefits - GOV.UK
  ",https://www.gov.uk/guidance/external-quality-assessment-eqa-and-proficiency-testing-pt-the-process-and-benefits
"
      Repay Child Benefit overpayments - GOV.UK
  ",https://www.gov.uk/repay-child-benefit-overpayments
"
      Childminders on the compulsory Childcare Register: Ofsted requirements - GOV.UK
  ",https://www.gov.uk/guidance/childminders-on-the-compulsory-childcare-register-ofsted-requirements
"
      Help and support for foster parents in England: Claiming benefits - GOV.UK
  ",https://www.gov.uk/support-for-foster-parents/claiming-benefits
"
      Claim Industrial Injuries Disablement Benefit for Dupuytren's contracture - GOV.UK
  ",https://www.gov.uk/guidance/claim-industrial-injuries-disablement-benefit-for-dupuytrens-contracture
"
      Work out what you can claim for super-deduction or special rate first year allowances - GOV.UK
  ",https://www.gov.uk/guidance/work-out-what-you-can-claim-for-super-deduction-or-special-rate-first-year-allowances
"
      Accessibility statement for pay your childcare or social care invoice service - GOV.UK
  ",https://www.gov.uk/guidance/accessibility-statement-for-paying-your-childcare-or-social-care-invoice
"
      Non-cash benefits (480: Chapter 27) - GOV.UK
  ",https://www.gov.uk/guidance/non-cash-benefits-480-chapter-27
"
      Supplementary pages CT600A (2015) version 3: close company loans and arrangements to confer benefits on participators - GOV.UK
  ",https://www.gov.uk/guidance/supplementary-pages-ct600a-2015-version-3-close-company-loans-and-arrangements-to-confer-benefits-on-participators
"
      Check how your lifetime allowance is affected by the public service pensions remedy - GOV.UK
  ",https://www.gov.uk/guidance/check-how-your-lifetime-allowance-is-affected-by-the-public-service-pensions-remedy
"
      Benefits & Credits Consultation Group  - GOV.UK
  ",https://www.gov.uk/government/groups/benefits-credits-consultation-group-bccg
"
      Report Benefit Fraud - Beta Assessment - GOV.UK
  ",https://www.gov.uk/service-standard-reports/report-benefit-fraud
"
      Apply for Specified Adult Childcare credits - GOV.UK
  ",https://www.gov.uk/guidance/apply-for-specified-adult-childcare-credits
Pregnancy and birth - GOV.UK,https://www.gov.uk/browse/childcare-parenting/pregnancy-birth
"
      Being made redundant: finding work, claiming benefits and managing debts - GOV.UK
  ",https://www.gov.uk/guidance/redundancy-help-finding-work-and-claiming-benefits
"
      Stop and restart deductions from benefits under the Debt Respite Scheme (‘Breathing Space’) - GOV.UK
  ",https://www.gov.uk/guidance/stop-and-restart-deductions-from-benefits-under-the-debt-respite-scheme-breathing-space
"
      Benefits and pensions for EEA and Swiss citizens in the UK - GOV.UK
  ",https://www.gov.uk/guidance/benefits-and-pensions-for-eea-and-swiss-citizens-in-the-uk
"
      Sign in to your childcare provider account for Tax-Free Childcare - GOV.UK
  ",https://www.gov.uk/guidance/sign-in-to-your-childcare-provider-account-for-tax-free-childcare
"
      Flood risk assessments: climate change allowances - GOV.UK
  ",https://www.gov.uk/guidance/flood-risk-assessments-climate-change-allowances
"
      How to tell HMRC about a lump sum death benefit charge - GOV.UK
  ",https://www.gov.uk/guidance/how-to-tell-hmrc-about-a-lump-sum-death-benefit-charge
"
      Childcare for service children - GOV.UK
  ",https://www.gov.uk/guidance/childcare-for-service-children
"
      Work out your writing down allowances: When to use writing down allowances - GOV.UK
  ",https://www.gov.uk/work-out-capital-allowances
"
      Work out your writing down allowances: Work out what you can claim - GOV.UK
  ",https://www.gov.uk/work-out-capital-allowances/work-out-what-you-can-claim
"
      Work out your writing down allowances: Rates and pools - GOV.UK
  ",https://www.gov.uk/work-out-capital-allowances/rates-and-pools
"
      Annual investment allowance: limit changes during accounting periods - GOV.UK
  ",https://www.gov.uk/guidance/annual-investment-allowance-limit-changes-during-accounting-periods
"
      Daycare providers on the voluntary Childcare Register: Ofsted requirements - GOV.UK
  ",https://www.gov.uk/guidance/daycare-providers-on-the-voluntary-childcare-register-ofsted-requirements
"
      Public benefit: rules for charities - GOV.UK
  ",https://www.gov.uk/guidance/public-benefit-rules-for-charities
"
      Payrolling: tax employees' benefits and expenses through your payroll - GOV.UK
  ",https://www.gov.uk/guidance/payrolling-tax-employees-benefits-and-expenses-through-your-payroll
"
      [Withdrawn] Backdated payments for Widowed Parent’s Allowance - GOV.UK
  ",https://www.gov.uk/guidance/backdated-payments-for-widowed-parents-allowance
"
      Lay-offs and short-time working: Extra work or claiming benefits - GOV.UK
  ",https://www.gov.uk/lay-offs-short-timeworking/extra-work-or-claiming-benefits
"
      Apply for Marriage Allowance by post - GOV.UK
  ",https://www.gov.uk/guidance/apply-for-marriage-allowance-by-post
"
      Tax credits: general enquiries - GOV.UK
  ",https://www.gov.uk/government/organisations/hm-revenue-customs/contact/tax-credits-enquiries
"
      Claim back Income Tax on a pension death benefit lump sum P53Z(DB) - GOV.UK
  ",https://www.gov.uk/guidance/claim-back-income-tax-on-a-pension-death-benefit-lump-sum-p53zdb
"
      [Withdrawn] Check if you can claim a grant through the Self-Employment Income Support Scheme - GOV.UK
  ",https://www.gov.uk/guidance/claim-a-grant-through-the-coronavirus-covid-19-self-employment-income-support-scheme
"
      Childcare: application review - GOV.UK
  ",https://www.gov.uk/guidance/childcare-application-review
Check what help you could get with childcare costs - GOV.UK,https://www.gov.uk/childcare-calculator
Get free childcare if you're working: step by step - GOV.UK,https://www.gov.uk/get-free-childcare-if-youre-working
"
      Employer Supported Childcare (480: Appendix 11) - GOV.UK
  ",https://www.gov.uk/guidance/employer-supported-childcare-480-appendix-11
Benefits and financial help - GOV.UK,https://www.gov.uk/browse/disabilities/benefits
"
      Expenses and benefits: assets made available to an employee: Overview - GOV.UK
  ",https://www.gov.uk/expenses-benefits-assets-available-to-employee
"
      Expenses and benefits: assets made available to an employee: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-benefits-assets-available-to-employee/technical-guidance
"
      Expenses and benefits: assets made available to an employee: Work out the value - GOV.UK
  ",https://www.gov.uk/expenses-benefits-assets-available-to-employee/work-out-the-value
"
      Expenses and benefits: assets made available to an employee: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-benefits-assets-available-to-employee/what-to-report-and-pay
"
      Expenses and benefits: assets made available to an employee: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-benefits-assets-available-to-employee/whats-exempt
"
      Expenses and benefits: childcare: Overview - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-childcare
"
      Expenses and benefits: childcare: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-childcare/technical-guidance
"
      Expenses and benefits: childcare: Work out the value - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-childcare/work-out-the-value
"
      Expenses and benefits: childcare: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-childcare/what-to-report-and-pay
"
      Expenses and benefits: childcare: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-childcare/whats-exempt
"
      Carer's Allowance: How it works - GOV.UK
  ",https://www.gov.uk/carers-allowance
"
      Carer's Allowance: If you’re working  - GOV.UK
  ",https://www.gov.uk/carers-allowance/if-youre-working-
"
      Carer's Allowance: Report a change in circumstances - GOV.UK
  ",https://www.gov.uk/carers-allowance/further-information
"
      Carer's Allowance: Make a claim - GOV.UK
  ",https://www.gov.uk/carers-allowance/how-to-claim
"
      Carer's Allowance: Effect on other benefits - GOV.UK
  ",https://www.gov.uk/carers-allowance/effect-on-other-benefits
"
      Carer's Allowance: Eligibility - GOV.UK
  ",https://www.gov.uk/carers-allowance/eligibility
"
      Get an advance on your first benefit payment: Overview - GOV.UK
  ",https://www.gov.uk/short-term-benefit-advance
"
      Get an advance on your first benefit payment: How to apply - GOV.UK
  ",https://www.gov.uk/short-term-benefit-advance/how-to-apply
"
      Industrial Injuries Disablement Benefit: Overview - GOV.UK
  ",https://www.gov.uk/industrial-injuries-disablement-benefit
"
      Industrial Injuries Disablement Benefit: Further information - GOV.UK
  ",https://www.gov.uk/industrial-injuries-disablement-benefit/further-information
"
      Industrial Injuries Disablement Benefit: Report a change in circumstances - GOV.UK
  ",https://www.gov.uk/industrial-injuries-disablement-benefit/report-a-change-in-circumstances
"
      Industrial Injuries Disablement Benefit: How to claim - GOV.UK
  ",https://www.gov.uk/industrial-injuries-disablement-benefit/how-to-claim
"
      Industrial Injuries Disablement Benefit: Eligibility - GOV.UK
  ",https://www.gov.uk/industrial-injuries-disablement-benefit/eligibility
"
      Industrial Injuries Disablement Benefit: What you'll get - GOV.UK
  ",https://www.gov.uk/industrial-injuries-disablement-benefit/what-youll-get
"
      Expenses and benefits: scholarship for an employee's family member: Overview - GOV.UK
  ",https://www.gov.uk/expenses-benefits-scholarship-family-employee
"
      Expenses and benefits: scholarship for an employee's family member: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-benefits-scholarship-family-employee/technical-guidance
"
      Expenses and benefits: scholarship for an employee's family member: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-benefits-scholarship-family-employee/what-to-report-and-pay
"
      Expenses and benefits: scholarship for an employee's family member: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-benefits-scholarship-family-employee/whats-exempt
"
      Apply online for new style employment and support allowance alpha assessment report - GOV.UK
  ",https://www.gov.uk/service-standard-reports/apply-online-for-new-style-employment-and-support-allowance-alpha-assessment-report
"
      Apply for New Style Employment and Support Allowance beta reassessment report - GOV.UK
  ",https://www.gov.uk/service-standard-reports/apply-for-new-style-employment-and-support-allowance-beta-reassessment-report
"
      Agent Dedicated Line: tax credits - GOV.UK
  ",https://www.gov.uk/government/organisations/hm-revenue-customs/contact/tax-credits-agent-priority-line
"
      Severe Disablement Allowance - GOV.UK
  ",https://www.gov.uk/severe-disablement-allowance
"
      Married Couple's Allowance: Overview - GOV.UK
  ",https://www.gov.uk/married-couples-allowance
"
      Married Couple's Allowance: Further information - GOV.UK
  ",https://www.gov.uk/married-couples-allowance/further-information
"
      Married Couple's Allowance: How to claim - GOV.UK
  ",https://www.gov.uk/married-couples-allowance/how-to-claim
"
      Married Couple's Allowance: Eligibility - GOV.UK
  ",https://www.gov.uk/married-couples-allowance/eligibility
"
      Married Couple's Allowance: What you'll get - GOV.UK
  ",https://www.gov.uk/married-couples-allowance/what-youll-get
Challenge and appeal a benefit decision: step by step - GOV.UK,https://www.gov.uk/challenge-appeal-benefit-decision
Sign in to your childcare account - GOV.UK,https://www.gov.uk/sign-in-childcare-account
Schools and education - GOV.UK,https://www.gov.uk/browse/childcare-parenting/schools-education
Benefits and financial support if you're caring for someone - GOV.UK,https://www.gov.uk/browse/benefits/help-for-carers
Calculate your part-year profits to finalise your tax credits - GOV.UK,https://www.gov.uk/part-year-profit-tax-credits
"
      Expenses and benefits: COVID-19 tests and equipment - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-coronavirus-covid-19-tests-and-equipment
"
      Expenses and benefits: items for disabled employees - GOV.UK
  ",https://www.gov.uk/expenses-benefits-items-for-disabled-employees
"
      Expenses and benefits: incidental overnight expenses: Overview - GOV.UK
  ",https://www.gov.uk/expenses-benefits-incidental-overnight-expenses
"
      Expenses and benefits: incidental overnight expenses: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-benefits-incidental-overnight-expenses/technical-guidance
"
      Expenses and benefits: incidental overnight expenses: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-benefits-incidental-overnight-expenses/what-to-report-and-pay
"
      Expenses and benefits: incidental overnight expenses: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-benefits-incidental-overnight-expenses/whats-exempt
"
      Expenses and benefits: counselling for employees - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-counselling
"
      Rent Officer Handbook: Housing Benefit referral - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/rent-officer-handbook-housing-benefit-referral
