Title,URL
"
      Piper PA-28-181 Cherokee Archer II, G-OGEM, 6 January 1995 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-cherokee-archer-ii-g-ogem-6-january-1995
"
      Changes to allowances - GOV.UK
  ",https://www.gov.uk/government/collections/summary-of-changes-to-allowances
"
      Piper PA-38-112, Tomahawk, G-BRMK, 31 March 1991 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-brmk-31-march-1991
"
      Piper PA38, G-BGRX, 23 April 1988 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa38-g-bgrx-23-april-1988
"
      Miss G Beckingham v Beanies Childcare Ltd: 1800028/2020 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/miss-g-beckingham-v-beanies-childcare-ltd-1800028-2020
"
      Report changes that affect your Child Benefit: If your child’s circumstances change - GOV.UK
  ",https://www.gov.uk/report-changes-child-benefit
"
      Report changes that affect your Child Benefit: If your circumstances change or you need to update your details - GOV.UK
  ",https://www.gov.uk/report-changes-child-benefit/if-your-familys-circumstances-change
"
      Miss E Brown v Papillon Childcare Ltd: 2415022/2018 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/miss-e-brown-v-papillon-childcare-ltd-2415022-2018
"
      AAIB investigation to Piper PA-28-140 Cherokee, G-CGHM	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-140-cherokee-g-cghm
"
      Snagging on pipeline by twin rig trawler Westhaven resulting in capsizing and sinking with loss of 4 lives - GOV.UK
  ",https://www.gov.uk/maib-reports/snagging-on-pipeline-by-twin-rig-trawler-westhaven-in-the-north-sea-resulting-in-the-vessel-capsizing-and-sinking-with-loss-of-4-lives
"
      Piper PA-28-181 Cherokee Archer II, G-BFDI, 24 June 1993 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-cherokee-archer-ii-g-bfdi-24-june-1993
"
      Piper PA-34-200T Seneca, G-BHYG, 11 February 2005 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200t-seneca-g-bhyg-11-february-2005
"
      Piper PA-34-200T, G-ROUS, 14 February 1997 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200t-g-rous-14-february-1997
"
      AAIB investigation to Piper PA-28R-200 Cherokee Arrow, G-RACO	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28r-200-cherokee-arrow-g-raco
"
      AAIB investigation to Piper PA-28-140, G-AXTD (Correction) - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-140-g-axtd-correction
"
      Piper PA-18-150 (Modified), G-CUBB, 14 June 1987 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-18-150-modified-g-cubb-14-june-1987
"
      Piper PA-34-200 Seneca, G-BARB, 24 September 1991 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200-seneca-g-barb-24-september-1991
"
      Hydro Benefit Replacement Scheme and Common Tariff Obligation: statutory review 2019 - GOV.UK
  ",https://www.gov.uk/government/consultations/hydro-benefit-replacement-scheme-and-common-tariff-obligation
"
      Piper PA-28-161 Cherokee Warrior II, G-FIZZ, 21 August 1993 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-cherokee-warrior-ii-g-fizz-21-august-1993
"
      Piper PA-28-161 Cherokee Warrior II, G-EMSL, 21 February 2009 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-cherokee-warrior-ii-g-emsl-21-february-2009
"
      Piper PA-28-140 Cherokee, G-BBEF, 16 May 1993 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-cherokee-g-bbef-16-may-1993
"
      DH 82A Tiger Moth, G-ADIA and Piper PA 38, G-BOCA, 22 September 1988 - GOV.UK
  ",https://www.gov.uk/aaib-reports/dh-82a-tiger-moth-g-adia-and-piper-pa-38-g-boca-22-september-1988
"
      Piper PA-28-140 Cherokee, G-AVLJ, 3 July 2010 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-cherokee-g-avlj-3-july-2010
"
      Sam Gyimah: childcare - our moral mission - GOV.UK
  ",https://www.gov.uk/government/speeches/sam-gyimah-childcare-our-moral-mission
"
      Piper PA-28R-200-2 Cherokee Arrow II, G-BBFD, 4 May 1995 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28r-200-2-cherokee-arrow-ii-g-bbfd-4-may-1995
"
      Mr C Howard v Pipe Supplies Ltd: 3304002/2020 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-c-howard-v-pipe-supplies-ltd-3304002-2020
"
      Piper PA-28-180 Cherokee, G-AVNU, 27 August 2007 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-180-cherokee-g-avnu-27-august-2007
"
      Secretary of State for Work and Pensions v NH (PIP): [2017] UKUT 258 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/secretary-of-state-for-work-and-pensions-v-nh-pip-2017-ukut-258-aac
"
      Piper PA-23-250 Aztec, G-ITTU, 16 October 1992 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-23-250-aztec-g-ittu-16-october-1992
"
      Piper PA34-200, G-BARB, 12 August 1989 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa34-200-g-barb-12-august-1989
"
      Piper PA-28-181, G-OBUS, 18 April 1989 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-g-obus-18-april-1989
"
      AAIB investigation to Cirrus SR20, G-GCDC and Piper PA-38-112 Tomahawk, G-BLWP	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-cirrus-sr20-g-gcdc-and-piper-pa-38-112-tomahawk-g-blwp
"
      Piper PA-34-200T Seneca II, G-BOUL, 17 August 1995 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200t-seneca-ii-g-boul-17-august-1995
"
      End your tax credits: Overview - GOV.UK
  ",https://www.gov.uk/end-tax-credits-claim
"
      End your tax credits: What happens next - GOV.UK
  ",https://www.gov.uk/end-tax-credits-claim/what-happens-next
"
      End your tax credits: Changes to your personal details or income - GOV.UK
  ",https://www.gov.uk/end-tax-credits-claim/changes-to-your-details
"
      End your tax credits: Personal details - GOV.UK
  ",https://www.gov.uk/end-tax-credits-claim/personal-details
"
      End your tax credits: If you're employed or on benefits - GOV.UK
  ",https://www.gov.uk/end-tax-credits-claim/youre-employed-or-on-benefits
"
      Chief Secretary on the benefits of the union to the UK oil and gas industry - GOV.UK
  ",https://www.gov.uk/government/speeches/chief-secretary-on-the-benefits-of-the-union-to-the-uk-oil-and-gas-industry
"
      Piper Navajo PA-31, G-BHIZ, 20 November 1985 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-navajo-pa-31-g-bhiz-20-november-1985
"
      Piper PA-28-161 Cherokee Warrior II, G-BYKR, 30 August 2006 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-cherokee-warrior-ii-g-bykr-30-august-2006
"
      Piper PA-20-135 Pacer, G-BFAO, 1 January 1995 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-20-135-pacer-g-bfao-1-january-1995
"
      Piper PA 32-300 Cherokee-Six, OO-PIF, 23 February 1985 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-32-300-cherokee-six-oo-pif-23-february-1985
"
      End your tax credits: If you’re self-employed - GOV.UK
  ",https://www.gov.uk/end-tax-credits-claim/self-employed
"
      AAIB investigation to Piper PA-28-161 Cadet, G-CEZO	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-161-cadet-g-cezo
"
      Piper PA-28-161, G-BJBW, 4 June 2001 at 0915 hrs - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-g-bjbw-4-june-2001-at-0915-hrs
"
      RB v Secretary of State for Work and Pensions (PIP): [2016] UKUT 304 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/rb-v-secretary-of-state-for-work-and-pensions-pip-2016-ukut-304-aac
"
      Piper PA-28-181, G-BTYI, 10 April 2002 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-g-btyi-10-april-2002
"
      Piper PA-32-300 Cherokee Six, G-BBSM, 1 September 2010 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-32-300-cherokee-six-g-bbsm-1-september-2010
"
      AAIB investigation to Piper PA-34, N37US	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-34-n37us
"
      Charitable purposes and public benefit - GOV.UK
  ",https://www.gov.uk/government/collections/charitable-purposes-and-public-benefit
"
      Piper PA-38-112 Tomahawk, G-CWFC, 1 April 2002 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-cwfc-1-april-2002
"
      Piper PA-28-181 Cherokee Archer II, G-BVOA, 31 July 2007 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-cherokee-archer-ii-g-bvoa-31-july-2007
"
      Mrs S Merugu v Capita Employee Benefits Ltd: 1801360/2020 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mrs-s-merugu-v-capita-employee-benefits-ltd-1801360-2020
"
      Miss L James and Others v Claire SymonsT/a Claire’s County Childcare and Others: 1401794/2018 and Others - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/miss-l-james-and-others-v-claire-symonst-a-claire-s-county-childcare-and-others-1401794-2018-and-others
"
      Piper PA-28R-200 Cherokee Arrow I, G-MACK, 11 June 1991 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28r-200-cherokee-arrow-i-g-mack-11-june-1991
"
      AAIB investigation to Piper PA-18-150 Super Cub, G-XCUB	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-18-150-super-cub-g-xcub
"
      Rent Officer Handbook: Local Housing Allowance - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/rent-officer-handbook-local-housing-allowances
"
      RB v Secretary of State for Work and Pensions (PIP): [2019] UKUT 186 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/rb-v-secretary-of-state-for-work-and-pensions-pip-2019-ukut-186-aac
"
      SB v Secretary of State for Work and Pensions (PIP): [2020] UKUT 198 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/sb-v-secretary-of-state-for-work-and-pensions-pip-2020-ukut-198-aac
"
      Piper PA-34-200T Seneca II, G-BMUT, 3 August 2003 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200t-seneca-ii-g-bmut-3-august-2003
"
      Piper PA-38-112 Tomahawk, G-BNHG, 16 June 1995 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-bnhg-16-june-1995
"
      Piper PA-28-161, G-BPJS, 1 June 1999 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-g-bpjs-1-june-1999
"
      TC v Secretary of State for Work and Pensions (PIP): [2016] UKUT 550 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/tc-v-secretary-of-state-for-work-and-pensions-pip-2016-ukut-550-aac
"
      Piper PA-38-112, G-OATS, 28 July 1990 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-g-oats-28-july-1990
"
      Piper PA-22-150, G-ARFB, 15 March 1987 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-22-150-g-arfb-15-march-1987
"
      Housing Benefit: additional guidance manuals and good practice guides - GOV.UK
  ",https://www.gov.uk/government/collections/housing-benefit-additional-guidance-manuals-and-good-practice-guides
"
      Mr C Palmer v Polypipe Ltd: 1800311/2022 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-c-palmer-v-polypipe-ltd-1800311-slash-2022
"
      DA v Secretary of State for Work and Pensions (PIP): [2019] UKUT 320 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/da-v-secretary-of-state-for-work-and-pensions-pip-2019-ukut-320-aac
"
      Piper PA-25-235 Pawnee, G-BFPR, 31 January 2009 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-25-235-pawnee-g-bfpr-31-january-2009
"
      Expenses and benefits: loans provided to employees: Overview - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-loans-provided-to-employees
"
      Expenses and benefits: loans provided to employees: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-loans-provided-to-employees/technical-guidance
"
      Expenses and benefits: loans provided to employees: Work out the value - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-loans-provided-to-employees/work-out-the-value
"
      Piper PA-31 Navajo Chieftain, PH-MBL, 22 December 2002 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-31-navajo-chieftain-ph-mbl-22-december-2002
"
      Expenses and benefits: loans provided to employees: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-loans-provided-to-employees/what-to-report-and-pay
"
      Piper PA28R 140B Cherokee, G-GCAT, 20 November 1983 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa28r-140b-cherokee-g-gcat-20-november-1983
"
      Piper PA-28-181, N4514X, 15 October 2011 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-n4514x-15-october-2011
"
      Expenses and benefits: loans provided to employees: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-loans-provided-to-employees/whats-exempt
"
      Expenses and benefits: third-party awards: Overview - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-third-party-awards
"
      Piper PA28 140 Cherokee, G-ATBN, 2 December 1984 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa28-140-cherokee-g-atbn-2-december-1984
"
      Expenses and benefits: third-party awards: Work out the value - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-third-party-awards/work-out-the-value
"
      Expenses and benefits: third-party awards: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-third-party-awards/technical-guidance
"
      Expenses and benefits: third-party awards: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-third-party-awards/what-to-report-and-pay
"
      Piper PA-38-112, G-BMVL, 29 September 1987 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-g-bmvl-29-september-1987
"
      Piper L18C (Modified) Super Cub, G-RCUB, 25 December 2013 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-l18c-modified-super-cub-g-rcub-25-december-2013
"
      Piper L18C (Modified) Super Cub, G-BPJH, 1 September 1992 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-l18c-modified-super-cub-g-bpjh-1-september-1992
"
      Early years and childcare: guidance for providers - GOV.UK
  ",https://www.gov.uk/government/collections/early-years-and-childcare-guidance-for-providers
"
      Piper PA-38-112, G-BMVL, 15 August 1997 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-g-bmvl-15-august-1997
"
      Piper PA-34-200-2, G-EXEC, 13 January 1998 at 2020 hrs - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200-2-g-exec-13-january-1998-at-2020-hrs
Appeal a Housing Benefit decision - GOV.UK,https://www.gov.uk/appeal-housing-benefit-decision
"
      Piper PA-34-200 Seneca, G-AZOT, 15 April 2011 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200-seneca-g-azot-15-april-2011
"
      Piper PA-28-140 Cherokee, G-ATPN, 5 February 1994 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-cherokee-g-atpn-5-february-1994
"
      Piper PA-28-161 Cadet, G-EKIR, 16 August 2002 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-cadet-g-ekir-16-august-2002
"
      Piper PA-28R-200 Cherokee Arrow II, G-TOBE and Glos Airtourer 150, G-AXIX, 17 August 1991 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28r-200-cherokee-arrow-ii-g-tobe-and-glos-airtourer-150-g-axix-17-august-1991
"
      Piper PA-38 Tomahawk, N91437, 3 April 1996 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-tomahawk-n91437-3-april-1996
"
      Piper PA-38-112 Tomahawk, G-BNYK, 4 May 2004 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-bnyk-4-may-2004
"
      Piper PA-34-200T Seneca II, G-ROLA, 8 May 2003 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200t-seneca-ii-g-rola-8-may-2003
"
      AAIB investigation to Piper PA-28R-201, G-WAMS - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28r-201-g-wams
"
      GJ v Secretary of State for Work and Pensions (PIP): [2022] UKUT 340 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/gj-v-secretary-of-state-for-work-and-pensions-pip-2022-ukut-334-aac
"
      Mrs Carol Woodward v Nottingham City Council and Nottingham Revenues and Benefits Ltd: 2601957/2013 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mrs-carol-woodward-v-nottingham-city-council-and-nottingham-revenues-and-benefits-ltd-2601957-2013
"
      Piper PA23-250 Aztec, G-ARMH, 7 August 1983 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa23-250-aztec-g-armh-7-august-1983
"
      Piper PA-22-160 Tripacer, G-BSED, 24 April 1993 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-22-160-tripacer-g-bsed-24-april-1993
"
      Piper PA-23-250 Aztec, G-BKJW, 28 September 2012 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-23-250-aztec-g-bkjw-28-september-2012
"
      People and households claiming Universal Credit, Personal Independence Payment and other benefits - GOV.UK
  ",https://www.gov.uk/government/consultations/people-and-households-claiming-universal-credit-personal-independence-payment-and-other-benefits
"
      Piper PA-38-112, G-BOYT, 17 August 1997 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-g-boyt-17-august-1997
"
      Piper PA-31-350 Navajo Chieftan, G-NIKY, 7 September 1993 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-31-350-navajo-chieftan-g-niky-7-september-1993
"
      Immigration Rules - Immigration Rules part 6: self-employment and business people - Guidance - GOV.UK
  ",https://www.gov.uk/guidance/immigration-rules/immigration-rules-part-6-self-employment-and-business-people
"
      Simpler annual benefit statements: draft regulations and statutory guidance - GOV.UK
  ",https://www.gov.uk/government/consultations/simpler-annual-benefit-statements-draft-regulations-and-statutory-guidance
"
      Draft statutory guidance: simpler annual benefit statements - GOV.UK
  ",https://www.gov.uk/government/consultations/simpler-annual-benefit-statements-draft-regulations-and-statutory-guidance/draft-statutory-guidance-simpler-annual-benefit-statements
"
      Draft Occupational and Personal Pension Schemes (Disclosure of Information) (Amendment) Regulations 2022 - GOV.UK
  ",https://www.gov.uk/government/consultations/simpler-annual-benefit-statements-draft-regulations-and-statutory-guidance/draft-occupational-and-personal-pension-schemes-disclosure-of-information-amendment-regulations-2022
"
      Piper PA-28-140 Cherokee, G-ASPK, 19 December 2005 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-140-cherokee-g-aspk-19-december-2005
"
      Mr P Harris v D Hart Aerospace Pipes Ltd: 1406501/2020 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-p-harris-v-d-hart-aerospace-pipes-ltd-1406501-slash-2020
"
      Consultation on simpler annual benefit statements: draft regulations and statutory guidance - GOV.UK
  ",https://www.gov.uk/government/consultations/simpler-annual-benefit-statements-draft-regulations-and-statutory-guidance/consultation-on-simpler-annual-benefit-statements-draft-regulations-and-statutory-guidance
"
      Piper PA-18, G-ARAO, 1 June 2002 at 1400 hrs - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-18-g-arao-1-june-2002-at-1400-hrs
"
      Piper PA-34-200T Seneca II, G-FILE, 15 June 1992 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200t-seneca-ii-g-file-15-june-1992
"
      AAIB investigation to Piper PA-32R-301T Saratoga II TC, G-MAIE	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-32r-301t-saratoga-ii-tc-g-maie
"
      Piper PA-28R-200-2 Cherokee Arrow II, G-OMNI, 20 November 1992 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28r-200-2-cherokee-arrow-ii-g-omni-20-november-1992
"
      Financial help if you're disabled: Disability and sickness benefits - GOV.UK
  ",https://www.gov.uk/financial-help-disabled/disability-and-sickness-benefits
"
      Piper PA-31 Navajo, G-FILL, 27 October 2010 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-31-navajo-g-fill-27-october-2010
"
      Piper PA-17 Vagabond, G-ALIJ, 4 May 1998 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-17-vagabond-g-alij-4-may-1998
"
      Piper PA-28-161 Cherokee Warrior II, G-BSLT, 14 March 1994 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-cherokee-warrior-ii-g-bslt-14-march-1994
"
      Piper PA-38-112 Tomahawk, G-TOMS, 19 August 1983 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-toms-19-august-1983
"
      Piper PA-34-200T Seneca II, G-BGFT, 7 March 1996 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-34-200t-seneca-ii-g-bgft-7-march-1996
"
      Piper PA-46-310P Malibu, G-BPZF, 7 January 1994 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-46-310p-malibu-g-bpzf-7-january-1994
"
      AAIB investigation to Piper PA-38-112 Tomahawk, G-RVRR - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-38-112-tomahawk-g-rvrr
"
      Piper PA-25-235 Pawnee, G-BFSC, 17 March 2003 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-25-235-pawnee-g-bfsc-17-march-2003
"
      Piper PA-28-161, G-FOXA, 17 January 1998 at 1600 hrs - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-161-g-foxa-17-january-1998-at-1600-hrs
"
      Mr N Nieddu v Community Benefits Group CIC Ltd: 1400338/2017 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-n-nieddu-v-community-benefits-group-cic-ltd-1400338-2017
"
      Piper PA-38-112 Tomahawk, G-BRSJ, 5 September 1993 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-38-112-tomahawk-g-brsj-5-september-1993
"
      Piper PA-23-250 Aztec, N40267, 23 April 2011 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-23-250-aztec-n40267-23-april-2011
"
      Mr A Shields v Rainbow Bright Childcare Ltd: 8000639/2023 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/mr-a-shields-v-rainbow-bright-childcare-ltd-8000639-slash-2023
"
      AAIB investigation to Piper PA-24-250 Commanche, N7832P	 - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-24-250-commanche-n7832p
"
      Questionnaire: new backdating rules for Housing Benefit and Council Tax Benefit - GOV.UK
  ",https://www.gov.uk/government/consultations/questionnaire-new-backdating-rules-for-housing-benefit-and-council-tax-benefit
"
      PM v Secretary of State for Work and Pensions (PIP): [2017] UKUT 154 (AAC) - GOV.UK
  ",https://www.gov.uk/administrative-appeals-tribunal-decisions/pm-v-secretary-of-state-for-work-and-pensions-pip-2017-ukut-154-aac
"
      AAIB investigation to Piper PA-28-140 Cherokee, G-BDWY - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-140-cherokee-g-bdwy
"
      Childcare commission: informal consultation - GOV.UK
  ",https://www.gov.uk/government/consultations/childcare-commission-informal-consultation
"
      Housing Benefit reform: supported housing - GOV.UK
  ",https://www.gov.uk/government/consultations/housing-benefit-reform-supported-housing
"
      Expenses and benefits: accommodation: Overview - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-accommodation
"
      Expenses and benefits: accommodation: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-accommodation/what-to-report-and-pay
"
      Expenses and benefits: accommodation: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-accommodation/technical-guidance
"
      Expenses and benefits: accommodation: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-accommodation/whats-exempt
Financial help if you have children - GOV.UK,https://www.gov.uk/browse/childcare-parenting/financial-help-children
"
      Expenses and benefits: accommodation: Work out the value - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-accommodation/work-out-the-value
"
      Expenses and benefits: subscriptions and professional fees: Overview - GOV.UK
  ",https://www.gov.uk/expenses-benefits-subscriptions-professional-fees
"
      Tax on trivial benefits - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-trivial-benefits
"
      Expenses and benefits: subscriptions and professional fees: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-benefits-subscriptions-professional-fees/technical-guidance
"
      Expenses and benefits: subscriptions and professional fees: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-benefits-subscriptions-professional-fees/whats-exempt
"
      Expenses and benefits: subscriptions and professional fees: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-benefits-subscriptions-professional-fees/what-to-report-and-pay
"
      Expenses and benefits: clothing: Overview - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-clothing
"
      Expenses and benefits: clothing: Technical guidance - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-clothing/technical-guidance
"
      Expenses and benefits: clothing: Work out the value - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-clothing/work-out-the-value
"
      Expenses and benefits: clothing: What to report and pay - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-clothing/what-to-report-and-pay
"
      Miss M Carney v St Bedes Childcare Ltd: 2414479/2021 - GOV.UK
  ",https://www.gov.uk/employment-tribunal-decisions/miss-m-carney-v-st-bedes-childcare-ltd-2414479-slash-2021
"
      Expenses and benefits: clothing: What's exempt - GOV.UK
  ",https://www.gov.uk/expenses-and-benefits-clothing/whats-exempt
"
      Taxation of Employee Ownership Trusts and Employee Benefit Trusts - GOV.UK
  ",https://www.gov.uk/government/consultations/taxation-of-employee-ownership-trusts-and-employee-benefit-trusts
"
      Taxation of Employee Ownership Trusts and Employee Benefit Trusts - GOV.UK
  ",https://www.gov.uk/government/consultations/taxation-of-employee-ownership-trusts-and-employee-benefit-trusts/taxation-of-employee-ownership-trusts-and-employee-benefit-trusts
"
      Piper PA34 Seneca II, F-GCJJ, 25 March 1983 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa34-seneca-ii-f-gcjj-25-march-1983
"
      AAIB investigation to Piper PA-28-161 Cherokee Warrior, G-OVER (Correction) - GOV.UK
  ",https://www.gov.uk/aaib-reports/aaib-investigation-to-piper-pa-28-161-cherokee-warrior-g-over-correction
"
      Piper PA-28-181 Cherokee Archer II, G-JOYT, 13 July 1995 - GOV.UK
  ",https://www.gov.uk/aaib-reports/piper-pa-28-181-cherokee-archer-ii-g-joyt-13-july-1995
